CaseID,Activity,Resource,completeTimestamp
4507036374_00010,Create Purchase Order Item,user_079,4215
4507036374_00010,Change Price,user_146,4402
4507036374_00010,Vendor creates invoice,NONE,5040
4507036374_00010,Record Goods Receipt,batch_06,5075
4507036374_00020,Create Purchase Order Item,user_079,4215
4507036374_00020,Change Price,user_146,4402
4507036374_00020,Vendor creates invoice,NONE,4584
4507036374_00020,Record Goods Receipt,batch_06,4835
4507036374_00040,Create Purchase Order Item,user_079,4215
4507036374_00040,Vendor creates invoice,NONE,5040
4507036374_00040,Record Goods Receipt,batch_06,5075
4507036374_00050,Create Purchase Order Item,user_079,4215
4507036374_00050,Vendor creates debit memo,NONE,4608
4507036374_00050,Vendor creates invoice,NONE,4608
4507036374_00050,Record Goods Receipt,batch_06,4715
4507036376_00010,Create Purchase Order Item,user_079,4215
4507036376_00010,Record Goods Receipt,batch_06,4568
4507036377_00010,Create Purchase Order Item,user_079,4215
4507036377_00010,Vendor creates invoice,NONE,5064
4507036377_00010,Record Goods Receipt,batch_06,5175
4507036378_00010,Create Purchase Order Item,user_079,4215
4507036378_00010,Vendor creates invoice,NONE,4512
4507036378_00010,Record Goods Receipt,batch_06,4568
4507036378_00020,Create Purchase Order Item,user_079,4215
4507036378_00020,Vendor creates invoice,NONE,4512
4507036378_00020,Record Goods Receipt,batch_06,4568
4507036378_00030,Create Purchase Order Item,user_079,4215
4507036378_00030,Vendor creates invoice,NONE,4512
4507036378_00030,Record Goods Receipt,batch_06,4568
4507036378_00040,Create Purchase Order Item,user_079,4215
4507036378_00040,Change Quantity,user_079,4405
4507036378_00040,Vendor creates invoice,NONE,4512
4507036378_00040,Record Goods Receipt,batch_06,4568
4507036378_00050,Create Purchase Order Item,user_079,4215
4507036378_00050,Vendor creates invoice,NONE,4560
4507036378_00050,Record Goods Receipt,batch_06,4597
4507036378_00060,Create Purchase Order Item,user_079,4215
4507036378_00060,Vendor creates invoice,NONE,4560
4507036378_00060,Record Goods Receipt,batch_06,4597
4507036378_00070,Create Purchase Order Item,user_079,4215
4507036378_00070,Vendor creates invoice,NONE,4512
4507036378_00070,Record Goods Receipt,batch_06,4568
4507036381_00010,Create Purchase Order Item,user_079,4215
4507036381_00010,Vendor creates invoice,NONE,4512
4507036381_00010,Record Goods Receipt,batch_06,4547
4507036381_00020,Create Purchase Order Item,user_079,4215
4507036381_00020,Vendor creates invoice,NONE,4512
4507036381_00020,Record Goods Receipt,batch_06,4679
4507036381_00030,Create Purchase Order Item,user_079,4215
4507036381_00030,Vendor creates invoice,NONE,4512
4507036381_00030,Record Goods Receipt,batch_06,4557
4507036381_00040,Create Purchase Order Item,user_079,4215
4507036381_00040,Vendor creates invoice,NONE,4512
4507036381_00040,Record Goods Receipt,batch_06,4557
4507036382_00010,Create Purchase Order Item,user_091,4215
4507036382_00010,Vendor creates debit memo,NONE,4416
4507036382_00010,Vendor creates invoice,NONE,4416
4507036382_00010,Record Goods Receipt,user_031,4527
4507036383_00010,Create Purchase Order Item,user_091,4215
4507036383_00010,Vendor creates debit memo,NONE,4608
4507036383_00010,Vendor creates invoice,NONE,4608
4507036383_00010,Record Goods Receipt,user_031,4911
4507036385_00010,Create Purchase Order Item,user_079,4215
4507036385_00010,Vendor creates invoice,NONE,4272
4507036385_00010,Record Goods Receipt,user_044,4351
4507036391_00010,Create Purchase Order Item,user_079,4215
4507036391_00010,Vendor creates invoice,NONE,5184
4507036391_00010,Record Goods Receipt,user_044,5214
4507036409_00020,Create Purchase Order Item,user_079,4216
4507036409_00020,Vendor creates invoice,NONE,4632
4507036409_00020,Record Goods Receipt,user_188,4669
4507036456_00020,Create Purchase Order Item,user_172,4231
4507036456_00020,Record Goods Receipt,user_172,4232
4507036466_00040,Create Purchase Order Item,user_172,4231
4507036466_00040,Record Goods Receipt,user_172,4232
4507036468_00010,Create Purchase Order Item,user_138,4232
4507036468_00010,Record Goods Receipt,user_138,4329
4507036468_00020,Create Purchase Order Item,user_138,4232
4507036468_00020,Record Goods Receipt,user_138,4329
4507036469_00010,Create Purchase Order Item,user_138,4232
4507036469_00010,Record Goods Receipt,user_138,4329
4507036470_00030,Create Purchase Order Item,user_172,4232
4507036470_00030,Record Goods Receipt,user_172,4232
4507036472_00020,Create Purchase Order Item,user_172,4232
4507036472_00020,Record Goods Receipt,user_172,4232
4507036474_00040,Create Purchase Order Item,user_172,4232
4507036474_00040,Record Goods Receipt,user_172,4232
4507036483_00030,Create Purchase Order Item,user_040,4232
4507036483_00030,Vendor creates invoice,NONE,4272
4507036483_00030,Record Goods Receipt,user_029,4337
4507036543_00040,Create Purchase Order Item,user_164,4233
4507036543_00040,Record Goods Receipt,user_164,4234
4507036560_00020,Create Purchase Order Item,user_164,4234
4507036560_00020,Record Goods Receipt,user_164,4234
4507036566_00080,Create Purchase Order Item,user_164,4234
4507036566_00080,Record Goods Receipt,user_164,4234
4507036571_00180,Create Purchase Order Item,user_164,4234
4507036571_00180,Record Goods Receipt,user_164,4234
4507036573_00050,Create Purchase Order Item,user_164,4234
4507036573_00050,Record Goods Receipt,user_164,4234
4507036583_00020,Create Purchase Order Item,user_045,4234
4507036583_00020,Change Quantity,user_045,4316
4507036583_00020,Vendor creates invoice,NONE,4344
4507036583_00020,Record Goods Receipt,user_049,4354
4507036604_00010,Create Purchase Order Item,user_079,4235
4507036604_00010,Record Goods Receipt,batch_06,4261
4507036625_00010,Create Purchase Order Item,user_033,4236
4507036625_00010,Vendor creates invoice,NONE,4344
4507036625_00010,Record Goods Receipt,user_034,4375
4507036649_00010,Create Purchase Order Item,user_102,4236
4507036649_00010,Record Goods Receipt,user_101,5099
4507036665_00030,Create Purchase Order Item,user_079,4238
4507036665_00030,Change Price,user_039,4330
4507036665_00030,Record Goods Receipt,user_188,4672
4507036688_00050,Create Purchase Order Item,user_105,4238
4507036688_00050,Record Goods Receipt,user_082,5390
4507036710_00010,Create Purchase Order Item,user_091,4239
4507036710_00010,Vendor creates invoice,NONE,4608
4507036710_00010,Vendor creates debit memo,NONE,4608
4507036710_00010,Record Goods Receipt,user_031,4740
4507036712_00080,Create Purchase Order Item,user_142,4239
4507036712_00080,Vendor creates invoice,NONE,4440
4507036712_00080,Record Goods Receipt,user_080,4503
4507036712_00090,Create Purchase Order Item,user_142,4239
4507036712_00090,Vendor creates invoice,NONE,4512
4507036712_00090,Record Goods Receipt,user_080,4521
4507036712_00100,Create Purchase Order Item,user_142,4239
4507036712_00100,Vendor creates invoice,NONE,4512
4507036712_00100,Record Goods Receipt,user_080,4521
4507036712_00110,Create Purchase Order Item,user_142,4239
4507036712_00110,Vendor creates invoice,NONE,4440
4507036712_00110,Record Goods Receipt,user_080,4521
4507036715_00010,Create Purchase Order Item,user_043,4240
4507036715_00010,Vendor creates invoice,NONE,6528
4507036715_00010,Change Quantity,user_043,6591
4507036715_00010,Record Goods Receipt,user_113,6610
4507036716_00010,Create Purchase Order Item,user_043,4240
4507036716_00010,Vendor creates invoice,NONE,5256
4507036716_00010,Record Goods Receipt,user_113,5264
4507036717_00010,Create Purchase Order Item,user_043,4240
4507036717_00010,Vendor creates invoice,NONE,5256
4507036717_00010,Record Goods Receipt,user_113,5264
4507036718_00010,Create Purchase Order Item,user_043,4240
4507036718_00010,Vendor creates invoice,NONE,5256
4507036718_00010,Record Goods Receipt,user_113,5264
4507036719_00010,Create Purchase Order Item,user_043,4240
4507036719_00010,Vendor creates invoice,NONE,5256
4507036719_00010,Record Goods Receipt,user_113,5264
4507036720_00010,Create Purchase Order Item,user_043,4240
4507036720_00010,Vendor creates invoice,NONE,5256
4507036720_00010,Record Goods Receipt,user_113,5264
4507036721_00010,Create Purchase Order Item,user_043,4240
4507036721_00010,Change Quantity,user_043,5242
4507036721_00010,Vendor creates invoice,NONE,5256
4507036721_00010,Record Goods Receipt,user_113,5264
4507036724_00010,Create Purchase Order Item,user_043,4240
4507036724_00010,Vendor creates invoice,NONE,6528
4507036724_00010,Change Quantity,user_043,6591
4507036724_00010,Record Goods Receipt,user_113,6610
4507036726_00010,Create Purchase Order Item,user_043,4240
4507036726_00010,Vendor creates invoice,NONE,5376
4507036726_00010,Change Quantity,user_043,5408
4507036726_00010,Record Goods Receipt,user_402,5409
4507036727_00010,Create Purchase Order Item,user_043,4240
4507036727_00010,Vendor creates invoice,NONE,5448
4507036727_00010,Change Quantity,user_043,5532
4507036727_00010,Record Goods Receipt,user_113,5587
4507036729_00010,Create Purchase Order Item,user_043,4240
4507036729_00010,Record Goods Receipt,user_113,5587
4507036732_00010,Create Purchase Order Item,user_043,4240
4507036732_00010,Vendor creates invoice,NONE,6360
4507036732_00010,Change Quantity,user_043,6398
4507036732_00010,Record Goods Receipt,user_044,6414
4507036734_00010,Create Purchase Order Item,user_043,4240
4507036734_00010,Vendor creates invoice,NONE,5400
4507036734_00010,Vendor creates debit memo,NONE,5400
4507036734_00010,Change Quantity,user_043,5417
4507036734_00010,Record Goods Receipt,user_113,5430
4507036736_00010,Create Purchase Order Item,user_043,4240
4507036736_00010,Vendor creates invoice,NONE,6024
4507036736_00010,Record Goods Receipt,user_113,6060
4507036740_00010,Create Purchase Order Item,user_043,4240
4507036740_00010,Vendor creates invoice,NONE,4752
4507036740_00010,Record Goods Receipt,user_113,4832
4507036751_00010,Create Purchase Order Item,user_043,4240
4507036751_00010,Vendor creates invoice,NONE,4752
4507036751_00010,Record Goods Receipt,user_113,4832
4507036752_00010,Create Purchase Order Item,user_043,4240
4507036752_00010,Vendor creates invoice,NONE,4752
4507036752_00010,Record Goods Receipt,user_113,4832
4507036753_00010,Create Purchase Order Item,user_043,4240
4507036753_00010,Vendor creates invoice,NONE,4752
4507036753_00010,Change Quantity,user_043,4761
4507036753_00010,Record Goods Receipt,user_113,4832
4507036756_00010,Create Purchase Order Item,user_043,4240
4507036756_00010,Vendor creates invoice,NONE,6240
4507036756_00010,Record Goods Receipt,user_113,6246
4507036758_00010,Create Purchase Order Item,user_043,4240
4507036758_00010,Vendor creates invoice,NONE,6240
4507036758_00010,Record Goods Receipt,user_113,6246
4507036759_00010,Create Purchase Order Item,user_043,4240
4507036759_00010,Change Quantity,user_043,6227
4507036759_00010,Vendor creates invoice,NONE,6240
4507036759_00010,Record Goods Receipt,user_113,6246
4507036761_00010,Create Purchase Order Item,user_043,4240
4507036761_00010,Vendor creates invoice,NONE,5400
4507036761_00010,Vendor creates debit memo,NONE,5400
4507036761_00010,Change Quantity,user_043,5408
4507036761_00010,Record Goods Receipt,user_402,5409
4507036762_00010,Create Purchase Order Item,user_043,4240
4507036762_00010,Change Quantity,user_043,6012
4507036762_00010,Vendor creates invoice,NONE,6024
4507036762_00010,Record Goods Receipt,user_113,6032
4507036763_00010,Create Purchase Order Item,user_043,4240
4507036763_00010,Vendor creates invoice,NONE,6456
4507036763_00010,Record Goods Receipt,user_113,6534
4507036765_00010,Create Purchase Order Item,user_216,4240
4507036765_00010,Record Goods Receipt,batch_02,4377
4507036776_00040,Create Purchase Order Item,batch_02,4241
4507036776_00040,Record Goods Receipt,user_144,4359
4507036825_00010,Create Purchase Order Item,user_038,4255
4507036825_00010,Record Goods Receipt,user_029,4385
4507036840_00010,Create Purchase Order Item,user_138,4256
4507036840_00010,Record Goods Receipt,user_138,4256
4507036876_00010,Create Purchase Order Item,user_138,4257
4507036876_00010,Record Goods Receipt,user_138,4257
4507037044_00010,Create Purchase Order Item,batch_02,4263
4507037044_00010,Record Goods Receipt,user_144,4359
4507037076_00010,Create Purchase Order Item,user_033,4265
4507037076_00010,Vendor creates invoice,NONE,4512
4507037076_00010,Record Goods Receipt,user_034,4525
4507037085_00040,Create Purchase Order Item,user_033,4265
4507037085_00040,Record Goods Receipt,user_034,4670
4507037094_00010,Create Purchase Order Item,user_079,4266
4507037094_00010,Record Goods Receipt,user_188,4407
4507037095_00010,Create Purchase Order Item,user_079,4267
4507037095_00010,Record Goods Receipt,batch_06,4382
4507037095_00020,Create Purchase Order Item,user_079,4267
4507037095_00020,Record Goods Receipt,batch_06,4382
4507037095_00050,Create Purchase Order Item,user_079,4267
4507037095_00050,Record Goods Receipt,batch_06,4742
4507037095_00060,Create Purchase Order Item,user_079,4267
4507037095_00060,Change Quantity,user_147,4840
4507037095_00060,Vendor creates invoice,NONE,4848
4507037095_00060,Record Goods Receipt,batch_06,4882
4507037095_00130,Create Purchase Order Item,user_079,4267
4507037095_00130,Record Goods Receipt,batch_06,4717
4507037096_00010,Create Purchase Order Item,user_079,4267
4507037096_00010,Record Goods Receipt,batch_06,5098
4507037097_00010,Create Purchase Order Item,user_079,4267
4507037097_00010,Vendor creates invoice,NONE,4536
4507037097_00010,Record Goods Receipt,batch_06,4546
4507037097_00120,Create Purchase Order Item,user_079,4267
4507037097_00120,Vendor creates invoice,NONE,4392
4507037097_00120,Record Goods Receipt,batch_06,4402
4507037128_00140,Create Purchase Order Item,user_038,4328
4507037128_00140,Change Price,user_038,4332
4507037128_00140,Vendor creates invoice,NONE,4872
4507037128_00140,Record Goods Receipt,user_029,4880
4507037144_00090,Create Purchase Order Item,user_040,4328
4507037144_00090,Vendor creates invoice,NONE,4344
4507037144_00090,Record Goods Receipt,user_029,4361
4507037180_00020,Create Purchase Order Item,user_172,4329
4507037180_00020,Record Goods Receipt,user_172,4330
4507037181_00040,Vendor creates invoice,NONE,4632
4507037181_00040,Create Purchase Order Item,user_172,5176
4507037181_00040,Record Goods Receipt,user_172,5176
4507037184_00010,Create Purchase Order Item,user_172,4329
4507037184_00010,Change Quantity,user_172,4333
4507037184_00010,Vendor creates invoice,NONE,4344
4507037184_00010,Record Goods Receipt,batch_12,4432
4507037184_00020,Create Purchase Order Item,user_172,4329
4507037184_00020,Vendor creates invoice,NONE,4344
4507037184_00020,Record Goods Receipt,batch_12,4432
4507037184_00030,Create Purchase Order Item,user_172,4329
4507037184_00030,Vendor creates invoice,NONE,4344
4507037184_00030,Record Goods Receipt,batch_12,4432
4507037198_00010,Create Purchase Order Item,user_172,4329
4507037198_00010,Change Quantity,user_172,4334
4507037198_00010,Vendor creates invoice,NONE,4416
4507037198_00010,Change Quantity,user_172,4501
4507037198_00010,Record Goods Receipt,batch_12,4520
4507037198_00020,Create Purchase Order Item,user_172,4329
4507037198_00020,Vendor creates invoice,NONE,4416
4507037198_00020,Record Goods Receipt,batch_12,4520
4507037198_00030,Create Purchase Order Item,user_172,4329
4507037198_00030,Vendor creates invoice,NONE,4416
4507037198_00030,Record Goods Receipt,batch_12,4520
4507037213_00080,Create Purchase Order Item,user_172,4330
4507037213_00080,Record Goods Receipt,user_172,4330
4507037219_00070,Create Purchase Order Item,user_172,4330
4507037219_00070,Record Goods Receipt,user_172,4330
